"X","Y","pH60_100cm","Terrain_Ruggedness_Index","AACN","Landsat_Band1","Elevation","Hillshading","Light_insolation","Mid_Slope_Positon","MRVBF","NDVI","TWI","Slope","residual","looResiduals"
339990.5,6366824.7,6.125277,6.183306,41.375923,57,163.5755,3.377999,1749.90698,0.167089,0.060185,-0.193548,11.32629,4.39041,0.0503024803095125,0.374666244762595
341485.5,6366271.8,6.644561,6.348825,28.555115,54,128.651703,10.215815,1607.89392,0.668131,0.226885,-0.247863,11.199627,7.940442,-0.0468245616500118,-0.397098299056609
340984.8,6368240.5,5.1,4.545335,28.83242,52,126.432297,5.828113,1796.9978,0.027527,0.477194,-0.238938,10.762621,6.684701,-0.310819836183335,-0.292000720333789
340859.8,6368090.5,5.106028,4.938502,32.431305,55,132.479797,4.665644,1736.20776,0.319553,0.756369,-0.192982,10.386094,6.561222,-0.404986936283347,-0.865402247616485
339466.857,6367772.48,5.378726,3.605847,11.769859,49,134.673203,4.290182,1708.01428,0.730863,0.343049,-0.208333,13.657159,3.991266,-0.260690341783317,-0.865467726074135
340945,6365159,8.014805,7.346509,63.840393,53,169.676193,8.228645,1810.87659,0.730398,0.023752,-0.154472,9.238688,8.920427,0.28329892151669,0.549141877758736
342472.255,6366809.11,5.816628,2.939503,40.532021,46,130.003296,1.954146,1740.59631,0.829204,0.081908,-0.296703,10.441308,2.123519,0.00787185851668681,-0.0368502272631375
341000.062,6366528.25,7.860289,9.814128,91.313385,61,196.118301,10.801886,1818.33984,0.763178,0.002938,-0.173913,8.994411,11.150366,0.271299743414279,0.429918094961215
341162,6365081,8.051227,7.750737,35.259705,48,139.546005,12.806134,1636.02087,0.150778,0.060197,-0.211538,9.845527,9.786206,0.295052896000009,0.492051902566598
341106.086,6366456.76,8.061527,9.219845,86.158714,53,189.895493,10.694065,1841.33411,0.503137,0.012759,-0.20339,9.490974,11.83437,0.401540538466694,0.605574191924753
339293.202,6368719.91,5.040194,2.514712,25.137856,47,141.960297,1.206295,1730.40405,0.132096,0.095026,-0.297872,13.390021,1.297735,-0.213211978300004,-0.237848235851133
339563.495,6367297.66,2.997182,5.847297,16.235306,55,146.598297,5.897298,1757.90137,0.561387,0.571936,-0.100775,12.685504,5.874085,-1.65076201821668,-3.87844602154009
342410.4,6366986.7,5.823125,3.07095,31.215828,39,120.533203,3.317507,1748.92407,0.144066,1.569031,-0.364706,11.90279,3.505028,0.0906966238833444,0.219299212040469
341462,6365525,6.564597,1.915793,24.035339,54,125.538498,1.80323,1683.45679,0.202919,1.409513,-0.206897,16.119774,1.867401,0.43741544028335,0.908202162384848
340557.3,6368047.19,5.006084,4.498096,28.534233,54,132.737701,3.796325,1729.83325,0.492756,0.45664,-0.22449,10.153491,4.943885,-0.332811537349993,-0.522087984200307
340333.141,6369596.27,7.344038,0.513449,2.342743,63,101.169296,0.623386,1708.42468,0.847654,3.955639,-0.174603,19.393011,0.643481,0.389404209516636,1.06480006255077
341215,6365565,7.716202,1.843824,16.985794,43,120.505798,1.273662,1687.75769,0.816678,2.990579,-0.339623,17.93235,1.267027,0.349824370416703,0.711329325563826
342627.1,6366319.16,6.902735,2.065701,10.491608,35,99.837753,2.120988,1688.28455,0.461707,0.708383,-0.417722,14.821777,2.035357,0.347521139407944,0.747002325537128
338868.412,6369044.61,7.44601,1.438918,1.723,62,124.121002,1.783883,1697.28735,0.909723,2.941675,-0.238095,17.608335,1.739929,0.31159759650003,0.760177110800944
340439,6365235,5.210932,5.789102,45.082207,39,154.450699,4.557916,1796.56397,0.206877,0.391716,-0.270588,11.605536,6.374682,-0.331077631849996,-0.553814380980773
341355.973,6366522.88,8.397933,4.766959,58.393936,46,159.298996,3.105745,1740.46265,0.55033,0.102,-0.142857,10.353701,3.171141,0.412734775983332,0.563491327602927
340622,6366420,6.709204,7.107577,67.470718,56,177.170303,12.435388,1523.13452,0.431199,0.083992,-0.261538,9.109694,9.962601,-0.192328059466647,-0.289116809513239
340723.705,6368048.21,5.072338,4.513239,34.060074,53,136.005203,4.509621,1786.76038,0.443851,0.5236,-0.288136,10.464754,5.290374,-0.161901654633321,-0.044792927680283
340137,6366146,6.899515,6.570312,66.075699,57,180.360504,6.910252,1840.67273,0.666335,0.190087,-0.168,11.152351,9.09503,0.0181009688666567,0.0459069156785903
341879.6,6367213.3,5.993458,3.657842,17.316017,43,110.565498,2.421835,1743.79529,0.759212,2.602587,-0.152174,14.128217,2.633044,-0.25742604506665,-1.06765817475314
339710.889,6368496.55,5.412487,1.257877,5.184456,48,117.406502,1.422859,1725.18628,0.637435,2.903439,-0.136842,16.830271,1.492416,-0.350752690049987,-0.514273330547929
341209.348,6370291.57,7.468881,1.827644,8.420746,61,97.268501,2.254089,1671.63269,0.505288,1.789976,-0.196721,16.052355,2.159088,0.512771631283352,1.19514618370749
340676,6365415,6.13472,4.537929,29.29184,46,137.038803,4.125774,1785.83728,0.623092,0.315279,-0.254545,14.750118,5.116525,0.202635580066667,0.477723524923237
340394,6367760.6,6.503376,3.462091,32.428307,47,141.766296,2.296747,1752.12817,0.708217,0.066138,-0.12381,11.014682,2.676431,0.0956892886666871,0.350529978233182
340739,6365086,5.42954,9.11721,60.173393,36,167.383301,5.787687,1824.68091,0.175816,0.1971,-0.364706,10.288233,9.874372,-0.351407362650004,-0.669955176618627
342389.057,6368574.11,7.760791,4.106679,14.840042,52,96.244247,5.791254,1614.57336,0.41813,0.815036,-0.173077,14.588529,5.57928,0.550927317050007,1.24953139120651
342788.7,6368048.5,5.27894,2.545012,39.491302,54,121.204498,0.423938,1709.67896,0.838944,0.006409,-0.172414,11.560157,0.439634,-0.466288831266675,-1.15899907512781
340716,6364777,7.242625,7.000001,32.824875,55,140.106201,7.316361,1718.85425,0.654502,0.761055,-0.19403,12.00037,6.561921,0.170692753683347,0.548804736323176
338883.141,6369957.71,8.561702,6.345372,36.164284,47,154.092697,13.835654,1636.1897,0.628903,0.053333,-0.12766,9.284912,10.464887,0.475191460933351,0.882823749129258
339700.686,6368155.13,6.462803,2.890132,4.740067,55,120.001297,3.094664,1757.91748,0.864164,2.174641,-0.148515,16.49649,3.91547,0.000159068821425912,0.214317829746994
341485,6365753,5.268495,4.16051,34.160133,36,135.078796,6.33271,1627.99902,0.518518,0.231099,-0.39759,13.129489,5.358137,-0.241785708200002,-0.7660180995593
341239.805,6369865.48,7.252929,0.59367,1.465324,64,89.84375,0.829857,1704.26624,0.881022,3.938838,-0.151079,18.464602,0.845576,-0.0635490835666834,-0.188483175227947
340311.646,6369557.84,5.5,0.526028,2.402969,60,101.479202,0.569317,1705.41016,0.848138,3.957083,-0.174603,19.455715,0.585003,-0.752370628933344,-1.58649800435988
340688.551,6369991.68,7.162918,0.688947,0.079834,64,95.556,0.795772,1699.35523,0.847362,3.618278,-0.151515,18.168234,0.805321,-0.0243464889166711,-0.0618197807147229
341640.6,6367227.3,9.448562,7.955941,44.818855,44,140.612701,2.10477,1742.52185,0.793436,0.004793,-0.134021,9.702553,2.272526,0.828723743600049,1.61842347104405
340103.419,6370348.74,5.511579,2.511461,18.310371,47,123.523003,2.930198,1760.99707,0.429437,0.215364,-0.196078,13.020394,3.380265,0.0763218632833409,0.519818412744043
339918.6,6366699.3,7.842327,4.896682,27.402367,49,149.020203,1.420178,1692.95325,0.924439,2.399889,-0.160714,16.243118,1.501639,0.369892215133318,1.0842039137115
340438.282,6369931.13,7.324706,0.705039,0.206528,60,98.453499,0.898263,1697.63159,0.847611,2.966288,-0.151515,18.358791,0.904099,0.00341926559997496,0.0361563772147244
341440.5,6367677.6,6.571223,1.966482,11.277931,64,107.1455,2.074302,1717.35095,0.834308,2.96872,-0.15942,16.572821,2.086898,0.0526441245333409,0.0973328246631775
341605,6366569,9.357477,7.882753,31.975029,57,130.151993,10.005266,1642.38916,0.250808,0.371194,-0.186441,10.730798,7.928135,1.1452731213667,2.19210929314285
341857.9,6367807.4,8.950639,5.63856,31.883911,39,122.537003,4.675476,1799.95447,0.735086,0.072125,-0.156627,10.3648,6.263118,0.881252959966671,1.51979314016287
339033.331,6368504.63,5.472795,3.638754,17.484818,55,139.468002,3.347918,1679.01465,0.6871,1.233183,-0.25,14.364681,3.689661,-0.501502357149993,-0.984224738088479
