"id","pH60_100cm","x","y","AACN","Elevation","Hillshading","Landsat_Band1","Light_insolation","Mid_Slope_Positon","MRVBF","NDVI","Slope","Terrain_Ruggedness_Index","TWI","residual","looResiduals"
358,8.99,340628.17,6369687.14,2.04468488693237,97.5927505493164,0.782957017421722,61,1717.69165039062,0.828427016735077,3.9465069770813,-0.149606004357338,0.830866992473602,0.753826975822449,18.794921875,0.575003500000024,1.22917117047799
452,6.96,340696.06,6365568.1,21.1235504150391,128.994293212891,0.913753986358643,43,1701.20739746094,0.923407971858978,1.98232805728912,-0.222222000360489,0.92058801651001,7.01602220535278,17.7696495056152,-0.0617868333333345,-0.179235656014839
325,5,341057.296,6366870.76,40.9479751586914,144.583694458008,4.94272804260254,56,1808.22546386719,0.2206140011549,0.170383006334305,-0.186992004513741,6.73288679122925,6.0592827796936,10.3196516036987,-0.682922833333323,-1.66291234005099
45,7.58,339110.446,6369266.51,2.64370703697205,118.216499328613,2.95772790908813,57,1670.74792480469,0.928683996200562,2.65353107452393,-0.185185000300407,2.7485339641571,1.97279298305511,16.8647994995117,0.2221635,0.738433831796218
146,4.95,340765.044,6367789.8,41.504524230957,144.949493408203,8.58362674713135,44,1685.455078125,0.637208998203278,0.25348699092865,-0.230768993496895,7.20211887359619,5.02089595794678,9.32353401184082,-0.667245166666659,-1.34463920541461
170,6.5,339037.427,6368811.35,3.11052703857422,123.68920135498,2.76975297927856,55,1730.95849609375,0.943177998065948,2.52971792221069,-0.25,2.81554102897644,3.46234488487244,16.8969326019287,-0.270640999999991,-0.654570311593161
284,6.21,341145.9,6367300.3,30.5134506225586,131.762496948242,4.60507011413574,62,1756.53515625,0.442175000905991,0.145190000534058,-0.166666999459267,4.7543568611145,4.82618379592896,11.2076787948608,0.0176105000000009,-0.00451652933001068
283,6.69,340945.2,6367201.7,36.1131591796875,140.422500610352,5.93234300613403,57,1616.44140625,0.226658999919891,0.49092099070549,-0.230768993496895,5.23873090744019,4.52731418609619,11.1897630691528,0.376790333333353,1.00571755301957
400,6.76,340212,6366021,84.1544723510742,197.177703857422,8.52217960357666,55,1845.3828125,0.197450995445251,0.0377399995923042,-0.151515007019043,10.2466802597046,7.32951593399048,9.40460872650146,-0.143297666666679,-0.162017957189148
189,7.86,341334.8,6366715.5,41.3981704711914,142.132507324219,5.85977220535278,49,1726.53869628906,0.577634990215302,0.640883982181549,-0.178947001695633,8.90465641021729,6.27254295349121,11.8262987136841,0.344206833333348,0.635666526465028
341,5.63,342731,6366780,30.1994323730469,117.468803405762,3.41275906562805,37,1701.54223632812,0.73980700969696,0.232587993144989,-0.277108013629913,3.21175098419189,2.81886911392212,10.1510457992554,-0.149586000000006,-0.580564791177362
176,7.71,339026.164,6368876.16,3.08746290206909,123.514297485352,6.87991714477539,57,1671.53259277344,0.924091994762421,0.737949013710022,-0.170369997620583,5.84433507919312,3.56367993354797,16.2468547821045,0.299954666666664,0.762395159818908
269,5.8,340242.9,6367028.4,36.6304702758789,154.127502441406,11.5896711349487,57,1786.9697265625,0.462704986333847,0.0422299988567829,-0.191175997257233,11.1161270141602,9.1451530456543,10.2627077102661,-0.225517666666686,-0.142813397147867
173,7.47,340515.52,6368727.81,0.888984978199005,100.910499572754,1.55736804008484,54,1682.96618652344,0.861117005348206,3.901123046875,-0.200000002980232,1.52757799625397,0.984915971755981,18.1424884796143,0.19536266666666,0.621168627797048
220,5.44,341438.2,6368050.3,22.2786712646484,116.026000976562,8.24435520172119,49,1619.97595214844,0.216961994767189,0.20805299282074,-0.132074996829033,6.65479803085327,5.17938184738159,12.3429565429688,-0.349399166666664,-0.863090956006305
191,6.99,338741.153,6370112.42,24.1545867919922,143.80549621582,4.5425329208374,44,1798.03344726562,0.639626979827881,0.712105989456177,-0.159999996423721,6.21722888946533,8.13636875152588,13.5705518722534,-0.00759949999997112,0.0474979463491882
53,4.5,339706.774,6368869.23,23.0948638916016,132.15950012207,2.81925511360168,57,1695.89184570312,0.403147995471954,0.220427006483078,-0.19327700138092,2.66436004638672,3.78126001358032,12.24241065979,-0.490676499999998,-0.873561352058479
104,8.33,341210.346,6369665.7,2.61991095542908,91.6047515869141,0.94063800573349,59,1691.03759765625,0.893230974674225,3.96456599235535,-0.193798005580902,0.945442974567413,0.871194005012512,19.013822555542,0.555402999999999,1.43257112360872
241,5.9,343082.8,6367751.5,12.2615432739258,93.5532531738281,3.85729098320007,52,1644.28137207031,0.194590002298355,0.312629997730255,-0.104166999459267,3.55617094039917,2.85556793212891,13.5878276824951,-0.37408033333332,-0.604097703338245
447,5.43,340739,6365086,60.1733932495117,167.38330078125,5.78768682479858,36,1824.68090820312,0.175815999507904,0.19709999859333,-0.364706009626389,9.87437152862549,9.11721038818359,10.2882328033447,-0.362138500000007,-0.661939650907591
320,6.91,340846.888,6366969.41,24.8812255859375,131.306701660156,10.2077798843384,48,1621.43395996094,0.798554003238678,0.756590008735657,-0.344538003206253,7.96738481521606,6.76060485839844,13.4545345306396,0.0332053333333437,0.230274887774931
354,8.83,341206.91,6365377.76,26.4555358886719,130.14030456543,5.62880802154541,59,1729.3095703125,0.417436987161636,0.313271999359131,-0.1875,5.30525779724121,5.51503705978394,14.0147666931152,1.22001883333335,2.49350501248398
445,5.15,340196,6365131,29.2356109619141,140.060501098633,1.38125598430634,37,1729.91674804688,0.915979981422424,1.93227005004883,-0.428570985794067,1.53668797016144,7.61937284469604,16.6295394897461,-0.752436166666646,-1.49595395236982
93,4.13,340730.216,6370400.48,11.2184219360352,107.303001403809,1.36491298675537,43,1707.16528320312,0.247045993804932,0.123268000781536,-0.0799999982118607,1.3700909614563,1.72123897075653,15.8192663192749,-1.03076500000002,-2.25283338363356
275,6.58,340501,6366993.8,49.9088287353516,161.523300170898,17.3029632568359,49,1545.2490234375,0.00999100040644407,0.0128349997103214,-0.277310997247696,12.1222734451294,7.47914409637451,9.1031665802002,-0.321164666666647,-0.55240645895831
261,5.75,340116.2,6367041.9,48.2514953613281,169.279800415039,3.27542209625244,53,1758.93542480469,0.798232972621918,0.0723579972982407,-0.19191899895668,4.23391008377075,5.83621978759766,9.45339965820312,-0.352220321428571,-0.399809856729965
2,5.42,340344.936,6368491.05,0.281174004077911,103.740997314453,1.42798697948456,47,1701.01550292969,0.913833022117615,3.31256198883057,-0.386139005422592,1.4172500371933,1.42121601104736,18.1606369018555,-0.811656500000003,-1.9382057931025
469,7.93,340949,6365393,37.1869430541992,142.804504394531,9.75726699829102,52,1909.77209472656,0.0804079994559288,0.00017699999443721,-0.28125,16.6987075805664,9.6230993270874,10.1023435592651,0.583457666666658,1.24925543053559
130,4.53,340309.452,6368107.85,13.1045150756836,119.986999511719,1.84648501873016,54,1718.72497558594,0.260666012763977,1.66995894908905,-0.16949200630188,1.86844897270203,1.90629804134369,14.2934417724609,-0.58202533333334,-1.31423785056052
